Train for 937 steps, validate for 117 steps
273/937 [=======>......................] - ETA: 9:42 - loss: 1.3330e-05 - accuracy: 1.0000For batch 273, loss is  0.0000.
274/937 [=======>......................] - ETA: 9:42 - loss: 1.3327e-05 - accuracy: 1.0000For batch 274, loss is  0.0000.
275/937 [=======>......................] - ETA: 9:41 - loss: 1.3320e-05 - accuracy: 1.0000For batch 275, loss is  0.0000.
276/937 [=======>......................] - ETA: 9:40 - loss: 1.3291e-05 - accuracy: 1.0000For batch 276, loss is  0.0000.
277/937 [=======>......................] - ETA: 9:39 - loss: 1.3302e-05 - accuracy: 1.0000For batch 277, loss is  0.0000.
278/937 [=======>......................] - ETA: 9:38 - loss: 1.3284e-05 - accuracy: 1.0000For batch 278, loss is  0.0000.
279/937 [=======>......................] - ETA: 9:37 - loss: 1.3273e-05 - accuracy: 1.0000For batch 279, loss is  0.0000.
280/937 [=======>......................] - ETA: 9:36 - loss: 1.3264e-05 - accuracy: 1.0000For batch 280, loss is  0.0000.
281/937 [=======>......................] - ETA: 9:35 - loss: 1.3245e-05 - accuracy: 1.0000For batch 281, loss is  0.0000.
282/937 [========>.....................] - ETA: 9:34 - loss: 1.3243e-05 - accuracy: 1.0000For batch 282, loss is  0.0000.
283/937 [========>.....................] - ETA: 9:34 - loss: 1.3232e-05 - accuracy: 1.0000For batch 283, loss is  0.0000.
284/937 [========>.....................] - ETA: 9:33 - loss: 1.3239e-05 - accuracy: 1.0000For batch 284, loss is  0.0000.
285/937 [========>.....................] - ETA: 9:32 - loss: 1.3220e-05 - accuracy: 1.0000For batch 285, loss is  0.0000.
286/937 [========>.....................] - ETA: 9:31 - loss: 1.3194e-05 - accuracy: 1.0000For batch 286, loss is  0.0000.
287/937 [========>.....................] - ETA: 9:30 - loss: 1.3199e-05 - accuracy: 1.0000For batch 287, loss is  0.0000.
288/937 [========>.....................] - ETA: 9:29 - loss: 1.3205e-05 - accuracy: 1.0000For batch 288, loss is  0.0000.
289/937 [========>.....................] - ETA: 9:28 - loss: 1.3203e-05 - accuracy: 1.0000For batch 289, loss is  0.0000.
290/937 [========>.....................] - ETA: 9:27 - loss: 1.3238e-05 - accuracy: 1.0000For batch 290, loss is  0.0000.
291/937 [========>.....................] - ETA: 9:27 - loss: 1.3218e-05 - accuracy: 1.0000For batch 291, loss is  0.0000.
292/937 [========>.....................] - ETA: 9:26 - loss: 1.3339e-05 - accuracy: 1.0000For batch 292, loss is  0.0000.
293/937 [========>.....................] - ETA: 9:25 - loss: 1.3359e-05 - accuracy: 1.0000For batch 293, loss is  0.0000.
294/937 [========>.....................] - ETA: 9:24 - loss: 1.3340e-05 - accuracy: 1.0000For batch 294, loss is  0.0000.
295/937 [========>.....................] - ETA: 9:23 - loss: 1.3343e-05 - accuracy: 1.0000For batch 295, loss is  0.0000.
296/937 [========>.....................] - ETA: 9:22 - loss: 1.3324e-05 - accuracy: 1.0000For batch 296, loss is  0.0000.
297/937 [========>.....................] - ETA: 9:21 - loss: 1.3318e-05 - accuracy: 1.0000For batch 297, loss is  0.0000.
298/937 [========>.....................] - ETA: 9:20 - loss: 1.3347e-05 - accuracy: 1.0000For batch 298, loss is  0.0000.
299/937 [========>.....................] - ETA: 9:20 - loss: 1.3340e-05 - accuracy: 1.0000For batch 299, loss is  0.0000.
300/937 [========>.....................] - ETA: 9:19 - loss: 1.3340e-05 - accuracy: 1.0000For batch 300, loss is  0.0000.
301/937 [========>.....................] - ETA: 9:18 - loss: 1.3316e-05 - accuracy: 1.0000For batch 301, loss is  0.0000.
302/937 [========>.....................] - ETA: 9:17 - loss: 1.3307e-05 - accuracy: 1.0000For batch 302, loss is  0.0000.
303/937 [========>.....................] - ETA: 9:16 - loss: 1.3286e-05 - accuracy: 1.0000For batch 303, loss is  0.0000.
304/937 [========>.....................] - ETA: 9:15 - loss: 1.3303e-05 - accuracy: 1.0000For batch 304, loss is  0.0000.
305/937 [========>.....................] - ETA: 9:14 - loss: 1.3312e-05 - accuracy: 1.0000For batch 305, loss is  0.0000.
306/937 [========>.....................] - ETA: 9:13 - loss: 1.3322e-05 - accuracy: 1.0000For batch 306, loss is  0.0000.
307/937 [========>.....................] - ETA: 9:12 - loss: 1.3323e-05 - accuracy: 1.0000For batch 307, loss is  0.0000.
308/937 [========>.....................] - ETA: 9:12 - loss: 1.3319e-05 - accuracy: 1.0000For batch 308, loss is  0.0000.
309/937 [========>.....................] - ETA: 9:11 - loss: 1.3306e-05 - accuracy: 1.0000For batch 309, loss is  0.0000.
310/937 [========>.....................] - ETA: 9:10 - loss: 1.3290e-05 - accuracy: 1.0000For batch 310, loss is  0.0000.
311/937 [========>.....................] - ETA: 9:09 - loss: 1.3307e-05 - accuracy: 1.0000For batch 311, loss is  0.0000.
312/937 [========>.....................] - ETA: 9:08 - loss: 1.3294e-05 - accuracy: 1.0000For batch 312, loss is  0.0000.
313/937 [=========>....................] - ETA: 9:07 - loss: 1.3273e-05 - accuracy: 1.0000For batch 313, loss is  0.0000.
314/937 [=========>....................] - ETA: 9:06 - loss: 1.3266e-05 - accuracy: 1.0000For batch 314, loss is  0.0000.
315/937 [=========>....................] - ETA: 9:05 - loss: 1.3252e-05 - accuracy: 1.0000For batch 315, loss is  0.0000.
316/937 [=========>....................] - ETA: 9:05 - loss: 1.3231e-05 - accuracy: 1.0000For batch 316, loss is  0.0000.
317/937 [=========>....................] - ETA: 9:04 - loss: 1.3207e-05 - accuracy: 1.0000For batch 317, loss is  0.0000.
318/937 [=========>....................] - ETA: 9:03 - loss: 1.3202e-05 - accuracy: 1.0000For batch 318, loss is  0.0000.
319/937 [=========>....................] - ETA: 9:02 - loss: 1.3177e-05 - accuracy: 1.0000For batch 319, loss is  0.0000.
320/937 [=========>....................] - ETA: 9:01 - loss: 1.3177e-05 - accuracy: 1.0000For batch 320, loss is  0.0000.
321/937 [=========>....................] - ETA: 9:00 - loss: 1.3159e-05 - accuracy: 1.0000For batch 321, loss is  0.0000.
322/937 [=========>....................] - ETA: 8:59 - loss: 1.3140e-05 - accuracy: 1.0000For batch 322, loss is  0.0000.
323/937 [=========>....................] - ETA: 8:58 - loss: 1.3161e-05 - accuracy: 1.0000For batch 323, loss is  0.0000.
324/937 [=========>....................] - ETA: 8:58 - loss: 1.3158e-05 - accuracy: 1.0000For batch 324, loss is  0.0000.
325/937 [=========>....................] - ETA: 8:57 - loss: 1.3147e-05 - accuracy: 1.0000For batch 325, loss is  0.0000.
326/937 [=========>....................] - ETA: 8:56 - loss: 1.3127e-05 - accuracy: 1.0000For batch 326, loss is  0.0000.
327/937 [=========>....................] - ETA: 8:55 - loss: 1.3156e-05 - accuracy: 1.0000For batch 327, loss is  0.0000.
328/937 [=========>....................] - ETA: 8:54 - loss: 1.3150e-05 - accuracy: 1.0000For batch 328, loss is  0.0000.
329/937 [=========>....................] - ETA: 8:53 - loss: 1.3171e-05 - accuracy: 1.0000For batch 329, loss is  0.0000.
330/937 [=========>....................] - ETA: 8:52 - loss: 1.3216e-05 - accuracy: 1.0000For batch 330, loss is  0.0000.
331/937 [=========>....................] - ETA: 8:51 - loss: 1.3211e-05 - accuracy: 1.0000For batch 331, loss is  0.0000.
332/937 [=========>....................] - ETA: 8:50 - loss: 1.3198e-05 - accuracy: 1.0000For batch 332, loss is  0.0000.
333/937 [=========>....................] - ETA: 8:50 - loss: 1.3178e-05 - accuracy: 1.0000For batch 333, loss is  0.0000.
334/937 [=========>....................] - ETA: 8:49 - loss: 1.3165e-05 - accuracy: 1.0000For batch 334, loss is  0.0000.
335/937 [=========>....................] - ETA: 8:48 - loss: 1.3143e-05 - accuracy: 1.0000For batch 335, loss is  0.0000.
336/937 [=========>....................] - ETA: 8:47 - loss: 1.3126e-05 - accuracy: 1.0000For batch 336, loss is  0.0000.
337/937 [=========>....................] - ETA: 8:46 - loss: 1.3107e-05 - accuracy: 1.0000For batch 337, loss is  0.0000.
338/937 [=========>....................] - ETA: 8:45 - loss: 1.3087e-05 - accuracy: 1.0000For batch 338, loss is  0.0000.
339/937 [=========>....................] - ETA: 8:44 - loss: 1.3118e-05 - accuracy: 1.0000For batch 339, loss is  0.0000.
340/937 [=========>....................] - ETA: 8:43 - loss: 1.3093e-05 - accuracy: 1.0000For batch 340, loss is  0.0000.
341/937 [=========>....................] - ETA: 8:43 - loss: 1.3074e-05 - accuracy: 1.0000For batch 341, loss is  0.0000.
342/937 [=========>....................] - ETA: 8:42 - loss: 1.3081e-05 - accuracy: 1.0000For batch 342, loss is  0.0000.
343/937 [=========>....................] - ETA: 8:41 - loss: 1.3100e-05 - accuracy: 1.0000For batch 343, loss is  0.0000.
344/937 [==========>...................] - ETA: 8:40 - loss: 1.3087e-05 - accuracy: 1.0000For batch 344, loss is  0.0000.
345/937 [==========>...................] - ETA: 8:39 - loss: 1.3066e-05 - accuracy: 1.0000For batch 345, loss is  0.0000.
346/937 [==========>...................] - ETA: 8:38 - loss: 1.3053e-05 - accuracy: 1.0000For batch 346, loss is  0.0000.
347/937 [==========>...................] - ETA: 8:37 - loss: 1.3049e-05 - accuracy: 1.0000For batch 347, loss is  0.0000.
348/937 [==========>...................] - ETA: 8:36 - loss: 1.3056e-05 - accuracy: 1.0000For batch 348, loss is  0.0000.
349/937 [==========>...................] - ETA: 8:36 - loss: 1.3123e-05 - accuracy: 1.0000For batch 349, loss is  0.0000.
350/937 [==========>...................] - ETA: 8:35 - loss: 1.3137e-05 - accuracy: 1.0000For batch 350, loss is  0.0000.
351/937 [==========>...................] - ETA: 8:34 - loss: 1.3128e-05 - accuracy: 1.0000For batch 351, loss is  0.0000.
352/937 [==========>...................] - ETA: 8:33 - loss: 1.3156e-05 - accuracy: 1.0000For batch 352, loss is  0.0000.
353/937 [==========>...................] - ETA: 8:32 - loss: 1.3136e-05 - accuracy: 1.0000For batch 353, loss is  0.0000.
354/937 [==========>...................] - ETA: 8:31 - loss: 1.3160e-05 - accuracy: 1.0000For batch 354, loss is  0.0000.
355/937 [==========>...................] - ETA: 8:30 - loss: 1.3149e-05 - accuracy: 1.0000For batch 355, loss is  0.0000.
356/937 [==========>...................] - ETA: 8:29 - loss: 1.3141e-05 - accuracy: 1.0000For batch 356, loss is  0.0000.
357/937 [==========>...................] - ETA: 8:28 - loss: 1.3140e-05 - accuracy: 1.0000For batch 357, loss is  0.0000.
358/937 [==========>...................] - ETA: 8:28 - loss: 1.3158e-05 - accuracy: 1.0000For batch 358, loss is  0.0000.
359/937 [==========>...................] - ETA: 8:27 - loss: 1.3137e-05 - accuracy: 1.0000For batch 359, loss is  0.0000.
360/937 [==========>...................] - ETA: 8:26 - loss: 1.3147e-05 - accuracy: 1.0000For batch 360, loss is  0.0000.
361/937 [==========>...................] - ETA: 8:25 - loss: 1.3160e-05 - accuracy: 1.0000For batch 361, loss is  0.0000.
362/937 [==========>...................] - ETA: 8:24 - loss: 1.3164e-05 - accuracy: 1.0000For batch 362, loss is  0.0000.
363/937 [==========>...................] - ETA: 8:23 - loss: 1.3154e-05 - accuracy: 1.0000For batch 363, loss is  0.0000.
364/937 [==========>...................] - ETA: 8:22 - loss: 1.3136e-05 - accuracy: 1.0000For batch 364, loss is  0.0000.
365/937 [==========>...................] - ETA: 8:21 - loss: 1.3139e-05 - accuracy: 1.0000For batch 365, loss is  0.0000.
366/937 [==========>...................] - ETA: 8:21 - loss: 1.3128e-05 - accuracy: 1.0000For batch 366, loss is  0.0000.
367/937 [==========>...................] - ETA: 8:20 - loss: 1.3109e-05 - accuracy: 1.0000For batch 367, loss is  0.0000.
368/937 [==========>...................] - ETA: 8:19 - loss: 1.3088e-05 - accuracy: 1.0000For batch 368, loss is  0.0000.
369/937 [==========>...................] - ETA: 8:18 - loss: 1.3083e-05 - accuracy: 1.0000For batch 369, loss is  0.0000.
370/937 [==========>...................] - ETA: 8:17 - loss: 1.3062e-05 - accuracy: 1.0000For batch 370, loss is  0.0000.
371/937 [==========>...................] - ETA: 8:16 - loss: 1.3062e-05 - accuracy: 1.0000For batch 371, loss is  0.0000.
372/937 [==========>...................] - ETA: 8:15 - loss: 1.3056e-05 - accuracy: 1.0000For batch 372, loss is  0.0000.
373/937 [==========>...................] - ETA: 8:14 - loss: 1.3122e-05 - accuracy: 1.0000For batch 373, loss is  0.0000.
374/937 [==========>...................] - ETA: 8:14 - loss: 1.3157e-05 - accuracy: 1.0000For batch 374, loss is  0.0000.
375/937 [===========>..................] - ETA: 8:13 - loss: 1.3144e-05 - accuracy: 1.0000For batch 375, loss is  0.0000.
376/937 [===========>..................] - ETA: 8:12 - loss: 1.3148e-05 - accuracy: 1.0000For batch 376, loss is  0.0000.
377/937 [===========>..................] - ETA: 8:11 - loss: 1.3173e-05 - accuracy: 1.0000For batch 377, loss is  0.0000.
378/937 [===========>..................] - ETA: 8:10 - loss: 1.3161e-05 - accuracy: 1.0000For batch 378, loss is  0.0000.
379/937 [===========>..................] - ETA: 8:09 - loss: 1.3145e-05 - accuracy: 1.0000For batch 379, loss is  0.0000.
380/937 [===========>..................] - ETA: 8:08 - loss: 1.3146e-05 - accuracy: 1.0000For batch 380, loss is  0.0000.
381/937 [===========>..................] - ETA: 8:07 - loss: 1.3124e-05 - accuracy: 1.0000For batch 381, loss is  0.0000.
382/937 [===========>..................] - ETA: 8:07 - loss: 1.3104e-05 - accuracy: 1.0000For batch 382, loss is  0.0000.
383/937 [===========>..................] - ETA: 8:06 - loss: 1.3099e-05 - accuracy: 1.0000For batch 383, loss is  0.0000.
384/937 [===========>..................] - ETA: 8:05 - loss: 1.3086e-05 - accuracy: 1.0000For batch 384, loss is  0.0000.
385/937 [===========>..................] - ETA: 8:04 - loss: 1.3079e-05 - accuracy: 1.0000For batch 385, loss is  0.0000.
386/937 [===========>..................] - ETA: 8:03 - loss: 1.3087e-05 - accuracy: 1.0000For batch 386, loss is  0.0000.
387/937 [===========>..................] - ETA: 8:02 - loss: 1.3075e-05 - accuracy: 1.0000For batch 387, loss is  0.0000.
388/937 [===========>..................] - ETA: 8:01 - loss: 1.3079e-05 - accuracy: 1.0000For batch 388, loss is  0.0000.
389/937 [===========>..................] - ETA: 8:00 - loss: 1.3070e-05 - accuracy: 1.0000For batch 389, loss is  0.0000.
390/937 [===========>..................] - ETA: 7:59 - loss: 1.3068e-05 - accuracy: 1.0000For batch 390, loss is  0.0000.
391/937 [===========>..................] - ETA: 7:59 - loss: 1.3053e-05 - accuracy: 1.0000For batch 391, loss is  0.0000.
392/937 [===========>..................] - ETA: 7:58 - loss: 1.3035e-05 - accuracy: 1.0000For batch 392, loss is  0.0000.
393/937 [===========>..................] - ETA: 7:57 - loss: 1.3029e-05 - accuracy: 1.0000For batch 393, loss is  0.0000.
394/937 [===========>..................] - ETA: 7:56 - loss: 1.3010e-05 - accuracy: 1.0000For batch 394, loss is  0.0000.
395/937 [===========>..................] - ETA: 7:55 - loss: 1.3002e-05 - accuracy: 1.0000For batch 395, loss is  0.0000.
396/937 [===========>..................] - ETA: 7:54 - loss: 1.2992e-05 - accuracy: 1.0000For batch 396, loss is  0.0000.
397/937 [===========>..................] - ETA: 7:53 - loss: 1.2976e-05 - accuracy: 1.0000For batch 397, loss is  0.0000.
398/937 [===========>..................] - ETA: 7:52 - loss: 1.2968e-05 - accuracy: 1.0000For batch 398, loss is  0.0000.
399/937 [===========>..................] - ETA: 7:52 - loss: 1.2955e-05 - accuracy: 1.0000For batch 399, loss is  0.0000.
400/937 [===========>..................] - ETA: 7:51 - loss: 1.2938e-05 - accuracy: 1.0000For batch 400, loss is  0.0000.
401/937 [===========>..................] - ETA: 7:50 - loss: 1.2956e-05 - accuracy: 1.0000For batch 401, loss is  0.0000.
402/937 [===========>..................] - ETA: 7:49 - loss: 1.2966e-05 - accuracy: 1.0000For batch 402, loss is  0.0000.
403/937 [===========>..................] - ETA: 7:48 - loss: 1.2961e-05 - accuracy: 1.0000For batch 403, loss is  0.0000.
404/937 [===========>..................] - ETA: 7:47 - loss: 1.2941e-05 - accuracy: 1.0000For batch 404, loss is  0.0000.
405/937 [===========>..................] - ETA: 7:46 - loss: 1.2932e-05 - accuracy: 1.0000For batch 405, loss is  0.0000.
406/937 [===========>..................] - ETA: 7:45 - loss: 1.2955e-05 - accuracy: 1.0000For batch 406, loss is  0.0000.
407/937 [============>.................] - ETA: 7:45 - loss: 1.2952e-05 - accuracy: 1.0000For batch 407, loss is  0.0000.
408/937 [============>.................] - ETA: 7:44 - loss: 1.2939e-05 - accuracy: 1.0000For batch 408, loss is  0.0000.
409/937 [============>.................] - ETA: 7:43 - loss: 1.2932e-05 - accuracy: 1.0000For batch 409, loss is  0.0000.
410/937 [============>.................] - ETA: 7:42 - loss: 1.2925e-05 - accuracy: 1.0000For batch 410, loss is  0.0000.
411/937 [============>.................] - ETA: 7:41 - loss: 1.2927e-05 - accuracy: 1.0000For batch 411, loss is  0.0000.
